username,post,likes,type,captions,date,time,engagement_rate,avg_engagement_rate
withhags,https://www.instagram.com/p/CYyq3NwpmFm/,1378,clip,"You need around 2mg of sunscreen per cm2 of your skin to get the protection labelled on the bottle. So if your bottle says SPF 50, you need 2mg/cm2 to get the SPF 50.
.
Our faces aren’t the same size obviously speaking, but based on the average face size you need around 1/4 a teaspoon for your face (1/2 for your face and neck). Some people may need less than 1/4 a teaspoon, and other people may need more. However, we usually tend to underapply, so sticking to a 1/4 teaspoon would be much safer.
.
⭐️If you love to follow the fingers method for sunscreen application. 1/4 a tea spoon of a fluid sunscreen would probably be more than 3 fingers as it’s more spreadable.
.
I personally apply 2 layers of sunscreen to minimize skip areas (patchy application) and ensure that I am having an even layer of sunscreen to get the maximum protection possible. Specially that I usually opt for fluid sunscreens that spread easier and more and can give the illusion of putting a larger amount.
.
If you use the 2-3 fingers method and find it enough, keep using it🤍.
في العادي بنحتاج ٢ مج من الsunscreen لكل cm2 من بشرتنا عشان ناخذ الحماية الي مكتوبة علي العلبة (spf 50 مثلاً).
.
وشوشنا عمتاً مش نفس الحجم، لكن نسبةً لمتوسط حجم وشوش الناس، بنحتاج حوالي ١/٤ معلقة صغيرة للوش (١/٢ معلقة صغيرة للوش و الرقبة) في ناس بتحتاج أكثر من ١/٤ معلقة صغيرة و ناس بتحتاج أقل، بس إحنا في العادي في فرض أكثر إننا ممكن نحط أقل. فا حاولوا تمشوا علي ال١/٤ معلقة صغيرة.
.
⭐️لو بتحبوا تحطوا الsunscreen بطريقة الصوابع. ١/٤ معلقة بنسبة كبيرة هيكون أكثر من ٣ صوابع عشان القوام بتاع السائل بيتفرد أكثر من الكريم.
.
أنا بفضل أحط الsunscreen علي طبقتين، عشان أقبل من فرصة إني أكون فوتت حتت من وشي و أتأكد إني بحط طبقة متساوية علي وشي كدة عشان أخذ أكثر حماية ممكنة. خصوصاً إني في الأغلب بستعمل الsunscreen السائل و هو بيتفرد أكثر و أسهل و ممكن يدي إحساس خاطىء إننا بنستعمل كمية كبيرة.
.
لو بتستعملوا الطريقة بتاعكم الصوابع و مرتاحين عليها، كملوا عادي🤍",2022-01-16,12:56:53,3.1176470588235294,3.8350678733031685
youssraelgamal,https://www.instagram.com/p/CcBuUehsUJf/,9566,carousel,رمضان كريم🌙✨,2022-04-06,22:48:30,4.735643564356436,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Cb-45tfuP1g/,1540,clip,"Post Inflammatory Erythema

How can you tackle it with skincare and what ingredients to use in your routine!

👯‍♀️ Mention a friend who might need to see this!

There are other procedures that you can do in a clinic that I'll discuss later.",2022-04-05,20:24:18,0.7623762376237624,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Cb28xYAtxRU/,1688,clip,"Since April is Rosacea Awarness Month

Here is the skin 101 and ingredients guide on Rosacea

Do you suffer from Rosacea?

Mention someone who suffers from Rosacea",2022-04-02,18:31:15,0.8356435643564357,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Cbn9FpCMa4Q/,5163,carousel,"One hell of a night!
And what a way to welcome the Retinol B3 to Egypt and celebrate the Hyalu B5 ✨

Incredible team behind this event tonight @tawfik_ah , @miralbasem , @nahlaagour , @zahra_bensouda @taste_by_naira @fatmabahgat @withhags & ofcourse @clarityaesthetics the entire team of Loreal Egypt & Skypress.

To many more to come 😍

Thank you to everyone who came🥰",2022-03-27,22:37:17,2.5559405940594058,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CbVhOy6Pshv/,2164,clip,"This Skin 101 episode is all about Wrinkles!

No matter what we do we are all going to have them!

Here is what you can about it with skincare💞

Other procedures are; Botox , Fillers , Microneedling , peeling which we will discuss later",2022-03-20,18:48:08,1.0712871287128714,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CbPuv1KM0VC/,2353,carousel,"Make sure you check out the Mother's day offers on Jumia this month🤍

Swipe to see what we got☺️

KMR-Youssra
KMA-Youssra",2022-03-18,12:50:12,1.1648514851485148,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CbIR84TPRB1/,3653,clip,"GIVEAWAY TIME!! 💜
Happy international women’s month to each and everyone.
Being a woman is a superpower and having a woman in your life is a blessing.
To win this perfectil box, all you need to do is
1. Follow @perfectileg
2. Mention 3 of your friends in my post
Good luck super women!🤩",2022-03-15,15:24:18,1.8084158415841582,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CbDeIlqMYzb/,12987,clip,"Mothers always know best 🤍

@rushbrushegypt is your gift for Mother's Day, so your hair is always as beautiful as your heart, mom. 🥰

Love your mom extra this Mother's Day & shop her RUSHBRUSH with UP TO 42% OFF ALL PRODUCTS.

#RUSHBRUSH #GetTheLush #DoubledHerDate """,2022-03-13,18:37:01,6.429207920792079,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Ca7fK84LFb2/,3771,clip,"Skin 101

All about Enlarged Pores , and how to deal with them when it comes to skincare !

Let me know what you use for your pores in the comments 😬

👯‍♀️Mention a friend who might need to see this!",2022-03-10,16:12:34,1.8668316831683167,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Ca46tFZMcqE/,1902,carousel,"Dear Limitless Women,

Celebrating the Women Month, I remind you to take a moment to celebrate every little step you take. To thank yourself for handling the daily life stresses, for not giving up and for getting things done in its perfect way.

Limitless womanmax is reminding you that your overall health & wellbeing is your priority.
Limitless womanmax…A Limitless formula for a Limitless woman
Limitless woman max supports your wellbeing, Energy, Immunity & beauty.
With 26 Most needed vitamins & Minerals.

Appreciate and thank yourself you are LIMITLESS just the way you are!

I’m Youssra El Gamal & I AM Limitless
#IAMLIMITLESS
#LIMITLESSWOMANMAX
@limitless_naturals
@eva.pharma",2022-03-09,16:12:09,0.9415841584158415,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Ca2XVgPMFpF/,5463,carousel,"Because it's international women's day , Private & I would like to salute and applaud women for being them and for everything that they do🤍

You can do it 💪 أنتي قدها

#believeandacheive
#أنتي_قدها
#internationalwomensday",2022-03-08,16:24:37,2.7044554455445544,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Caz-axojTx-/,2467,clip,"Skin 101
All about dehydrated skin
What to do and what not to do!

Note it could happen any time of the year not just the winter

👯‍♀️Mention a friend who might need to see this!

Did you ever suffer from dehydrated skin ?",2022-03-07,18:13:26,1.2212871287128713,2.678292079207921
youssraelgamal,https://www.instagram.com/p/Caubj4fpAzm/,20119,clip,"#personalreview I am usually a fan of simple , effective and to the point body products that hydrates the skin , keeps it shiny and soft !

Spreads easily over the body

✨Perfect all year long
✨Amazing to apply after the shower
✨After you shave , I prefer to use a shaving foam before I shave if I do
✨You can apply on your feet before you sleep and cover them with 🧦 and on your hand and cuticles too 😉
🍫 Smells like coca butter ( so if you are not a fan of the scent don't buy it

It's considered an occlusive because it's main key ingredient is mineral oil , you can apply it on damp skin , you can layer it after a body cream ( an emolient ) for extra hydration

👯‍♀️ Mention a friend who might like this product or let me know if you have tried it

📍You can find it on @noon.eg
YG10 & YG50 for 10% off
Also you can find it on @jumiaegypt
KM-Youssra KMD-Youssra Jumia 20% and 50% off
And my favorite beauty store @yasminebeautybar
And you can also find it on @feel22egypt",2022-03-05,14:33:26,9.95990099009901,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CaryJyVr2MW/,3842,clip,"Skin 101 first episode

All about hyperpigmentation

✨""Vitamin C is one of the active ingredients that prevents melanin production by inhibiting an enzyme called tryosinase ""
Let me know what do you use to tackle your hyperpigmentation

✨Retinoids increase the cell turn

✨SPF well it does everything to protect your skin from the harmful UV rays
1- SPF
2- Antioxidants such as Vitamin C & it's derivative
3- Retinoids
4- Alpha Hydroxy Acids",2022-03-04,13:48:02,1.901980198019802,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CapLw2NM-A3/,4296,carousel,"I'll miss the coats but I am so ready for summer to start !

أخر أيام الشتوية",2022-03-03,13:33:22,2.126732673267327,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CanKrXJvJrO/,2645,clip,"Skincare 101

Skincare concerns part two

Discussing some missconceptions about how people are unable to differentiate betweem Acne scars , hyper pigmentations & post inflammatory erythema.

Explaining the difference between dehydrated skin & dry skin

Which of these conditions do you suffer from ?

Stay tuned for the detailed videos of each concern 😉",2022-03-02,18:59:49,1.3094059405940595,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CakjCwlOPUd/,4405,clip,"Welcome to the skin 101 series!

Which one of these skin concerns do you have ?

• Wrinkles
•Acne
• Rosacea
•Post Inflammatory Erythema
•Hyperpigmentation
•Enlarged pores

Also wait for part 2 tomorrow 😉",2022-03-01,18:32:25,2.1806930693069306,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CaZaGgTMaaC/,9447,carousel,These boots are not made for walking,2022-02-25,10:30:49,4.676732673267327,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CaIL89JpnZU/,8098,clip,How to style your curtain bangs and get your hair voluminous easily with the volumizing brush from Brillwin✨,2022-02-18,18:00:57,4.008910891089109,2.678292079207921
youssraelgamal,https://www.instagram.com/p/CaHb1Pqrvca/,2634,photo,"Sunblock مش هتخرج معايا إلا أما تحط

Use #bigmazphotobombs and maybe Big Maz will photobomb yours! 💥
Original photo by @youssraelgamal",2022-02-18,10:59:36,1.303960396039604,2.678292079207921
self_theblog,https://www.instagram.com/p/CbkfnhZjFsF/,975,clip,"how to understand your skin || episode 1

i have zero scientific knowledge about almost everything im doing in my career-life, yet what got me to have better skin, hair & even mind is experimenting; literally listening to what my body is trying to tell me! it’s a verrry long process but i believe it’s a great boost to your quality of life.
episode intention: love yourself by giving it more attention💖

can you relate? do you want to understand more?🌸",2022-03-26,14:29:15,2.4872448979591835,5.640051020408163
self_theblog,https://www.instagram.com/p/CbQbTjbDFCE/,1972,clip,my favorite @cocacolaegypt is coke machine 🥤,2022-03-18,19:21:04,5.030612244897959,5.640051020408163
self_theblog,https://www.instagram.com/p/CbKzPrljtSF/,994,clip,"excuse my broken fake nails🤪

what did you try from these products and what are you willing to try?

@pharmaceris.egy whitening active concentrate
@larocheposay thermal spring water
@garnieregypt micellar cleansing water in oil
@pharmaceris.egy cleansing face foam
@braes.co detangler",2022-03-16,14:57:52,2.5357142857142856,5.640051020408163
self_theblog,https://www.instagram.com/p/CbBA0kejKFN/,1028,clip,"sponsored by @self_thebrand 👅

✨hair care saturday with my girls",2022-03-12,19:43:19,2.6224489795918364,5.640051020408163
self_theblog,https://www.instagram.com/p/CauS2vEj4Lw/,2362,clip,"what else do you do when you forget your keys?🤪

pants from @faven.eg",2022-03-05,13:12:51,6.025510204081633,5.640051020408163
self_theblog,https://www.instagram.com/p/Caoyo2EjzUx/,1817,clip,"this is how to clean your hairbrush the proper way👅

cleaner brush = healthier hair

i would say do this once a month✨

using @thewetbrush products",2022-03-03,09:55:41,4.635204081632653,5.640051020408163
self_theblog,https://www.instagram.com/p/Cae5N3ZD-g6/,1963,clip,"mood: post hair oiling, do you feel the same?👅

*only using gisou for the aesthetic; it’s not a part of my hair routine!

✨my hair routine is in my story highlights: pt. 1 “better hair” & part 2 “better hair 2”",2022-02-27,13:41:42,5.00765306122449,5.640051020408163
self_theblog,https://www.instagram.com/p/CaceUpEDxYr/,1424,clip,"how to make the perfect body hair bleaching mixture✨

to buy the products: type “blob” on @noon.eg (make sure you buy both the powder & oxygen)
promocode: AN91

TIP: you can add less oxygen to the mixture for less burning and redness (but stay relatively longer with it)

oh and dont forget to spread the bleach evenly on your skin😌",2022-02-26,15:06:51,3.63265306122449,5.640051020408163
self_theblog,https://www.instagram.com/p/CaSCAb6jagL/,1972,clip,"makeup for dummies 101 -
please give me some tips and tricks🥲👅

makeup used:
@rarebeauty 270 N foundation
@ahmarshafayef fit me concealer 10
@ahmarshafayef fit me matte powder 220
@benefitmiddleeast fouroscope palette
@hudabeautyshop neon orange palette
@diorbeauty dior show pump n’ volume mascara
@ahmarshafayef deep teal tattoo liner
@thebodyshopegypt brow and lash gel
@fentybeauty gloss bomb cream 02
@noon.eg real techniques brushes

go to @self_thebrand to see how i removed my makeup in 1 minute ✨

*check my promocodes highlight for promocodes for almost everything i used here",2022-02-22,13:55:19,5.030612244897959,5.640051020408163
self_theblog,https://www.instagram.com/p/CaKS6AcjbL1/,1972,clip,"turning the reviewing IGTV into reviewing reels since our attention spans are lower than ever🤪

let me know if you tried any of these products and your thoughts on them!💓",2022-02-19,13:40:55,5.030612244897959,5.640051020408163
self_theblog,https://www.instagram.com/p/CYeRQMBlGgS/,2056,clip,"how to thread your mustache at home //recreated// ✨

its a lot less painful to do it for yourself at home because you get to control the pressure on your skin!

to all the bullies: thanks for the fame👅",2022-01-08,14:48:26,5.244897959183673,5.640051020408163
self_theblog,https://www.instagram.com/p/CXi_6wYjF3G/,4680,clip,which is your favorite outfit and what is your favorite product?✨,2021-12-16,14:20:54,11.938775510204081,5.640051020408163
self_theblog,https://www.instagram.com/p/CXauD3SD2pB/,1972,clip,"this was SO FUN to tape! yet took me all day because of the puppy, and a lot of external noise!
you should know that this was 45 mins of non-stop talking👅

ive been experimenting more pharmaceuticals based on your demand!
let me know what you think✨",2021-12-13,09:41:52,5.030612244897959,5.640051020408163
self_theblog,https://www.instagram.com/p/CWTe7V7MX2X/,3582,photo,let’s pretend im doing some skin care 👅✨,2021-11-15,17:11:57,9.137755102040817,5.640051020408163
self_theblog,https://www.instagram.com/p/CV-QZaYD1Dr/,2066,clip,"don’t forget to dry your face using TISSUE PAPER!
which is your favorite tissue? 💁🏽‍♀️

playing around with @alyanassar_

my sister is all about fashion and im all about skin-care. are you team fashion or team skincare?🌸",2021-11-07,11:25:01,5.270408163265306,5.640051020408163
self_theblog,https://www.instagram.com/p/CVS8HTqjft1/,1688,clip,"here’s my shower hair routine and what 2 years of experimenting made me reach! cant go a shower without these steps✨

(i’m currently working on strengthening and thickening my hair but i believe my frizz days are o-ver!)

products used:
@sheamoisture manuka honey n mafura oil shampoo & conditioner (faves)
@wetbrushegypt hair brush
@self_thebrand microfiber hair towel and pillowcase",2021-10-21,15:39:47,4.306122448979592,5.640051020408163
self_theblog,https://www.instagram.com/p/CVQPjYFsSBm/,1972,photo,"dreams do come true✨ currently launching my winter collection on @self_thebrand and im so blessed, wanted to share this with you!

the collection is inspired by the idea that “its okay not to be okay” - ive been on a mental trip for so long and this is the closest collection to my heart. because i learnt that you can be sad and tired yet still care for yourself and mind.

the whole collection was shot in @hiltonkingsranch and @premedionalexandria is offering my followers an exclusive 20% off using my promocode: SELF20
(hands down the best spa ive been to in egypt)

pamper yourself and remember to always, love yourself xo",2021-10-20,14:28:30,5.030612244897959,5.640051020408163
self_theblog,https://www.instagram.com/p/CT67OFUDQEa/,1972,clip,"my booty routine 🍑

two things i forgot to mention(the usual):

1. treating white stretch marks is almost impossible. you can only prevent them from getting worse! but nothing’s easier than treating red stretch marks! (try using @ledabeauty stretch marks lotion or @bio_oileg)

2. its safe to bleach your butt hair! it’s actually a bonus and makes waxing/sugaring easier and lighter on the long run 💁🏽‍♀️

——
products mentioned in the video✨:

@isispharmaegypt secalia AHA
@areej_aromatherapy acne correct
@self_thebrand / @thebodyshopegypt exfoliating towel
@nuxe_egypt aquabella exfoliating gel
@earthowls scrub",2021-09-17,11:21:23,5.030612244897959,5.640051020408163
self_theblog,https://www.instagram.com/p/CTb4PaPDu__/,3672,clip,"i spent this summer entirely focusing on myself and i finally took a break i havent been able to take since i graduated from uni😌

i wouldnt have been able to do this without the constant support of my partner who also made this video for me and it felt so special had to share it with you!💗

how was your summer?☀️",2021-09-05,09:57:58,9.36734693877551,5.640051020408163
self_theblog,https://www.instagram.com/p/CSofbsLM-7e/,4079,photo,"there are two types of people: people who roll themselves in the sand and people who freak out from sand!🙄

which one are you?
i obviously roll🤪 i actually sleep with my head on the sand. im experimenting something with sand - will tell you after summer☀️",2021-08-16,10:54:51,10.40561224489796,5.640051020408163
dressupwithjay,https://www.instagram.com/p/Cb7WAGgsi5_/,3287,photo,word,2022-04-04,11:20:33,4.129396984924623,4.113756281407035
dressupwithjay,https://www.instagram.com/p/Cb2lziWMV2R/,2415,photo,Breezy fit,2022-04-02,15:02:27,3.0339195979899496,4.113756281407035
dressupwithjay,https://www.instagram.com/p/Cb2X5Q_Mizn/,4290,photo,Some colour,2022-04-02,13:00:54,5.389447236180905,4.113756281407035
dressupwithjay,https://www.instagram.com/p/Cb00zP5MFRA/,3287,photo,favourite set,2022-04-01,22:35:00,4.129396984924623,4.113756281407035
dressupwithjay,https://www.instagram.com/p/Cbue-uxs46g/,8119,carousel,"2000s themed birthday for my 24th❤️
Also you’re getting some bday spam today",2022-03-30,11:28:53,10.199748743718592,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbuT0AzM_BJ/,1688,carousel,details,2022-03-30,09:51:18,2.120603015075377,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbqaBYQsDbO/,5653,carousel,hey :),2022-03-28,21:28:36,7.101758793969849,4.113756281407035
dressupwithjay,https://www.instagram.com/p/Cbh1EoNMK8J/,5015,carousel,Aries szn,2022-03-25,13:31:48,6.300251256281407,4.113756281407035
dressupwithjay,https://www.instagram.com/p/Cbc08wKM3h_/,4677,photo,missing summer sm,2022-03-23,14:54:31,5.875628140703518,4.113756281407035
dressupwithjay,https://www.instagram.com/p/Cbc0JKMM6wF/,589,photo,more moon,2022-03-23,14:47:29,0.7399497487437185,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbcqyhIpzTv/,3495,clip,What i’d rather spend most of my time doing,2022-03-23,13:26:11,4.39070351758794,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbZ50frsSym/,3287,photo,New Vogue,2022-03-22,11:39:22,4.129396984924623,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbXokeRst3-/,1775,photo,"My favourite atm @yslbeauty shade 302

(Not an ad)",2022-03-21,14:30:09,2.229899497487437,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbVW9hmsm44/,3287,photo,🤤,2022-03-20,17:17:48,4.129396984924623,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbUyDuhsgQM/,4515,photo,"😙
📸: @baherr366",2022-03-20,11:55:20,5.672110552763819,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbSLzt7MK4Z/,904,photo,Go-to,2022-03-19,11:42:37,1.135678391959799,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbQDIb-sIAZ/,3079,carousel,Make it fashion,2022-03-18,15:48:20,3.8680904522613067,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbPwMhWsu81/,1256,photo,Saved my lips during roaccutane (not an ad),2022-03-18,13:02:52,1.5778894472361809,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbMzFnxMtj8/,4361,carousel,Caj,2022-03-17,09:30:25,5.4786432160804015,4.113756281407035
dressupwithjay,https://www.instagram.com/p/CbLRS4Asnzw/,512,photo,I love using testers whenever I’m using a small bag & going out some place nice,2022-03-16,19:15:53,0.6432160804020101,4.113756281407035
jehadkhaled_,https://www.instagram.com/p/CcGZ2pLqvNv/,591,carousel,"Am in love with mu new feminine dress🤍🌸

& PROUD OF MY BABY JOSH FOR THIS PIECE ⭐️

Dress from :
@josh_designs21
@josh_designs21
@josh_designs21",2022-04-08,18:25:52,3.6481481481481484,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/Cb_kjg8KsW5/,460,photo,ثم يعوضنا الله بأِناس.. يكونوا لنا حياة بأكملها🤍🕊,2022-04-06,02:44:41,2.8395061728395063,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CbyDIRvqfmb/,946,carousel,"heyyyyyyyyyy🤍
______________

Blazer: @nk_designs_eg
Scarf: @jsveil
Shoes: @pixicollezione

Pants: tailored",2022-03-31,20:42:29,5.839506172839506,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CbYR-zeq0_f/,795,photo,"يوما ما ستُدرك أنّ أقسي ما مرَرْتَ به كان خيرا عظيمًا.

One day it’s all going to make sense. You will realize that everything you went through was for a reason.
Today may not be that day 🤎",2022-03-21,20:32:00,4.907407407407407,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CbLhAzEqfRW/,17685,clip,إحنا اخوووووات عادي ♥️💍,2022-03-16,21:34:13,109.16666666666666,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CbBVjuLqGyh/,1104,photo,Favorite person on earth 🌍🤍,2022-03-12,22:40:44,6.814814814814815,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/Ca8IUC0KTl5/,655,photo,"Hiiiiiiiiiiiiiiiiiii🐻🐻🐻
______________
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#ootd #ootdfashion #stylingtips #styling
#hijaboutfit #hijabinspiration #keepitmodest #keepitmodestofficial #keepitmodestgirls #hijabootd #hijabblogger #modesty #modestyisgorgeous
#outfitideas #outfitdetails #hijabstyle #hijabfashion",2022-03-10,22:08:47,4.04320987654321,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/Ca2IWg3KtXA/,547,photo,Fresh mornings🤍,2022-03-08,14:13:41,3.376543209876543,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CaxFsf4qN50/,651,carousel,"Hi🤍

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#ootd #ootdfashion #stylingtips #styling
#hijaboutfit #hijabinspiration #keepitmodest #keepitmodestofficial #keepitmodestgirls #hijabootd #hijabblogger #modesty #modestyisgorgeous
#outfitideas #outfitdetails #hijabstyle #hijabfashion",2022-03-06,15:14:16,4.018518518518518,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CapjehkKdwg/,644,carousel,"Heyyyyyyyy🤍
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#ootd #ootdfashion #stylingtips #styling
#hijaboutfit #hijabinspiration #keepitmodest #keepitmodestofficial #keepitmodestgirls #hijabootd #hijabblogger #modesty #modestyisgorgeous
#outfitideas #outfitdetails #hijabstyle #hijabfashion",2022-03-03,17:00:35,3.9753086419753085,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/Cah3OtqKZIb/,305,clip,"7 different styles for a pleated skirt 🤍

Which one is your favorite?? 🙊
_______________________
.
.
.
.
.
.
.
.
.
.
#ootd #ootdfashion #stylingtips #styling
#hijaboutfit #hijabinspiration #keepitmodest #keepitmodestofficial #keepitmodestgirls #hijabootd #hijabblogger #skirt #modesty #modestyisgorgeous
#outfitideas #outfitdetails #hijabstyle #hijabfashion",2022-02-28,17:22:43,1.8827160493827162,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CaheqvGKWZD/,176,photo,🤍,2022-02-28,13:44:38,1.0864197530864197,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CaaWg_8K7IF/,814,carousel,"Taken by love🤍
_______________________________
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#hijabstyle #hijabbloggers #hijabbloggersofficial #hijabfashion #hijabers #hijaboutfit #hijabblogger #hijabfashion #keepitmodest #keepitmodestofficial #modesty #modestfashion #modestfashionblogger #skirts #winteroutfits #modestyisgorgeous #hijabmodesty #beigepalette #beigeaddiction #ouftitinspiration",2022-02-25,19:18:43,5.0246913580246915,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CaXZI7uKG2G/,337,clip,I deserve it🤍,2022-02-24,15:45:05,2.080246913580247,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CaC78DTKHB_/,420,carousel,"Black this winter is my favorite🖤
______________________

.
.
.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
#hijab #hijabers #hijabstyle #hijabtutorial #hijabfashion #hijabinspiration #hijaboutfit #hijabi #hijablook #winteroutfit #winterfashion #winter #hijabinsta #hijabcommunity #modesty #modestyfashion #modestclothing #hijablifestyle",2022-02-16,17:03:57,2.5925925925925926,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CaC7dikKYpQ/,118,photo,Magical scene ♥️,2022-02-16,16:59:47,0.7283950617283951,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CaAjCznqiko/,965,carousel,🤎,2022-02-15,18:47:56,5.9567901234567895,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CZ6xRSMqDwp/,174,photo,🤎,2022-02-13,12:56:48,1.074074074074074,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CZ461VoqF4-/,638,carousel,GOOD SHOOTS = GOOD MOOD 😌🤍,2022-02-12,19:41:53,3.9382716049382718,8.682716049382716
jehadkhaled_,https://www.instagram.com/p/CZ4WMHqqQk_/,107,photo,🌹,2022-02-12,14:21:41,0.6604938271604939,8.682716049382716
manarhosem,https://www.instagram.com/p/Ca90o3kM0XK/,1670,carousel,"My other twinnem 🤍

So proud of him every day! The play 'W Ba'adein' is on until the 13th. Beautiful performance by @maravanis and @kareemhosem at @rawabetartspace",2022-03-11,13:55:21,12.014388489208633,14.739928057553957
manarhosem,https://www.instagram.com/p/CaXzbFWMzhr/,1840,carousel,a little bit of this a little bit of that 💚,2022-02-24,19:33:36,13.237410071942445,14.739928057553957
manarhosem,https://www.instagram.com/p/CaU7AqmM7A6/,1398,carousel,🖤,2022-02-23,16:42:10,10.057553956834532,14.739928057553957
manarhosem,https://www.instagram.com/p/CaCtgyuMFf-/,1646,carousel,my release date 🎂🖤,2022-02-16,14:57:53,11.841726618705035,14.739928057553957
manarhosem,https://www.instagram.com/p/CZecyJEsJfN/,2800,carousel,🎞 @lomovros 🤍,2022-02-02,12:59:03,20.14388489208633,14.739928057553957
manarhosem,https://www.instagram.com/p/CZO9T0ssqJF/,1852,carousel,الو؟؟؟ cairo sun???,2022-01-27,12:35:25,13.323741007194245,14.739928057553957
manarhosem,https://www.instagram.com/p/CX_cVeGI5ne/,1571,carousel,in need of some Cairo sunshine ❄️☀️🤕,2021-12-27,15:27:17,11.302158273381295,14.739928057553957
manarhosem,https://www.instagram.com/p/CX6XDPqozxN/,2657,carousel,it's just me and my twinnnem 🤍,2021-12-25,16:04:54,19.115107913669068,14.739928057553957
manarhosem,https://www.instagram.com/p/CX3CPOEortK/,1271,carousel,good morningggg ❄️🖤,2021-12-24,09:05:19,9.14388489208633,14.739928057553957
manarhosem,https://www.instagram.com/p/CX1NCgFoK73/,1203,carousel,Hello 🌚,2021-12-23,16:01:13,8.654676258992806,14.739928057553957
manarhosem,https://www.instagram.com/p/CXxzuE7oIEV/,1520,carousel,throwback wednesday,2021-12-22,08:22:15,10.93525179856115,14.739928057553957
manarhosem,https://www.instagram.com/p/CXtOSelIZwL/,705,clip,Morning walks 🤍,2021-12-20,13:39:09,5.071942446043166,14.739928057553957
manarhosem,https://www.instagram.com/p/CW_K1BMoyQ7/,3060,carousel,b&w for a change 🖤,2021-12-02,16:22:55,22.014388489208635,14.739928057553957
manarhosem,https://www.instagram.com/p/CW3gBJWoYHX/,3328,carousel,🍃💜,2021-11-29,16:54:09,23.942446043165468,14.739928057553957
manarhosem,https://www.instagram.com/p/CWqxS-Doze1/,2320,carousel,🧡,2021-11-24,18:15:00,16.69064748201439,14.739928057553957
manarhosem,https://www.instagram.com/p/CWlITwboYzE/,3720,carousel,🖤,2021-11-22,13:40:39,26.762589928057558,14.739928057553957
manarhosem,https://www.instagram.com/p/CWX7QbYoSGS/,2623,carousel,you know it's your giiiirrrllll,2021-11-17,10:36:28,18.8705035971223,14.739928057553957
manarhosem,https://www.instagram.com/p/CWEIW-zo0JP/,2109,carousel,my safe little haven by @eslamabdelsalam_ 🤍,2021-11-09,18:06:09,15.172661870503598,14.739928057553957
